"Geo Code","Geo Name","Line Number"
"2021S05079330163.06","9330163.06",14780960
"2021S05079330163.07","9330163.07",14783591
"2021S05079330163.08","9330163.08",14786222
"2021S05079330170.03","9330170.03",14788853
"2021S05079330170.04","9330170.04",14791484
"2021S05079330170.05","9330170.05",14794115
"2021S05079330170.07","9330170.07",14796746
"2021S05079330170.08","9330170.08",14799377
"2021S05079330180.05","9330180.05",14802008
"2021S05079330180.06","9330180.06",14804639
"2021S05079330180.07","9330180.07",14807270
"2021S05079330180.08","9330180.08",14809901
"2021S05079330180.09","9330180.09",14812532
"2021S05079330180.10","9330180.10",14815163
"2021S05079330181.03","9330181.03",14817794
"2021S05079330181.07","9330181.07",14820425
"2021S05079330181.08","9330181.08",14823056
"2021S05079330181.09","9330181.09",14825687
"2021S05079330181.10","9330181.10",14828318
"2021S05079330181.11","9330181.11",14830949
"2021S05079330181.12","9330181.12",14833580
"2021S05079330181.13","9330181.13",14836211
"2021S05079330181.14","9330181.14",14838842
"2021S05079330181.15","9330181.15",14841473
"2021S05079330181.16","9330181.16",14844104
"2021S05079330181.17","9330181.17",14846735
"2021S05079330181.18","9330181.18",14849366
"2021S05079330182.02","9330182.02",14851997
"2021S05079330182.03","9330182.03",14854628
"2021S05079330182.04","9330182.04",14857259
"2021S05079330182.05","9330182.05",14859890
"2021S05079330182.06","9330182.06",14862521
"2021S05079330182.07","9330182.07",14865152
"2021S05079330182.08","9330182.08",14867783
"2021S05079330183.01","9330183.01",14870414
"2021S05079330183.03","9330183.03",14873045
"2021S05079330183.06","9330183.06",14875676
"2021S05079330183.07","9330183.07",14878307
"2021S05079330183.10","9330183.10",14880938
"2021S05079330183.11","9330183.11",14883569
"2021S05079330183.12","9330183.12",14886200
"2021S05079330183.13","9330183.13",14888831
"2021S05079330183.14","9330183.14",14891462
"2021S05079330183.15","9330183.15",14894093
"2021S05079330183.16","9330183.16",14896724
"2021S05079330183.17","9330183.17",14899355
"2021S05079330184.07","9330184.07",14901986
"2021S05079330184.08","9330184.08",14904617
"2021S05079330184.09","9330184.09",14907248
"2021S05079330184.10","9330184.10",14909879
"2021S05079330184.13","9330184.13",14912510
"2021S05079330184.15","9330184.15",14915141
"2021S05079330184.16","9330184.16",14917772
"2021S05079330184.17","9330184.17",14920403
"2021S05079330184.18","9330184.18",14923034
"2021S05079330184.19","9330184.19",14925665
"2021S05079330184.20","9330184.20",14928296
"2021S05079330184.21","9330184.21",14930927
"2021S05079330184.22","9330184.22",14933558
"2021S05079330184.23","9330184.23",14936189
"2021S05079330184.24","9330184.24",14938820
"2021S05079330184.25","9330184.25",14941451
"2021S05079330184.26","9330184.26",14944082
"2021S05079330184.27","9330184.27",14946713
"2021S05079330185.05","9330185.05",14949344
"2021S05079330185.08","9330185.08",14951975
"2021S05079330185.09","9330185.09",14954606
"2021S05079330185.10","9330185.10",14957237
"2021S05079330185.12","9330185.12",14959868
"2021S05079330185.15","9330185.15",14962499
"2021S05079330185.16","9330185.16",14965130
"2021S05079330185.17","9330185.17",14967761
"2021S05079330185.18","9330185.18",14970392
"2021S05079330185.19","9330185.19",14973023
"2021S05079330185.20","9330185.20",14975654
"2021S05079330185.21","9330185.21",14978285
"2021S05079330185.22","9330185.22",14980916
"2021S05079330185.23","9330185.23",14983547
"2021S05079330185.24","9330185.24",14986178
"2021S05079330185.25","9330185.25",14988809
"2021S05079330185.26","9330185.26",14991440
"2021S05079330185.27","9330185.27",14994071
"2021S05079330186.01","9330186.01",14996702
"2021S05079330186.02","9330186.02",14999333
"2021S05079330186.06","9330186.06",15001964
"2021S05079330186.07","9330186.07",15004595
"2021S05079330186.08","9330186.08",15007226
"2021S05079330186.09","9330186.09",15009857
"2021S05079330186.10","9330186.10",15012488
"2021S05079330187.04","9330187.04",15015119
"2021S05079330187.05","9330187.05",15017750
"2021S05079330187.06","9330187.06",15020381
"2021S05079330187.07","9330187.07",15023012
"2021S05079330187.11","9330187.11",15025643
"2021S05079330187.12","9330187.12",15028274
"2021S05079330187.13","9330187.13",15030905
"2021S05079330187.14","9330187.14",15033536
"2021S05079330187.15","9330187.15",15036167
"2021S05079330187.16","9330187.16",15038798
"2021S05079330187.17","9330187.17",15041429
"2021S05079330187.18","9330187.18",15044060
"2021S05079330188.01","9330188.01",15046691
"2021S05079330188.02","9330188.02",15049322
"2021S05079330188.04","9330188.04",15051953
"2021S05079330188.05","9330188.05",15054584
"2021S05079330188.06","9330188.06",15057215
"2021S05079330188.07","9330188.07",15059846
"2021S05079330188.08","9330188.08",15062477
"2021S05079330189.03","9330189.03",15065108
"2021S05079330189.06","9330189.06",15067739
"2021S05079330189.07","9330189.07",15070370
"2021S05079330189.08","9330189.08",15073001
"2021S05079330189.09","9330189.09",15075632
"2021S05079330189.10","9330189.10",15078263
"2021S05079330189.11","9330189.11",15080894
"2021S05079330189.12","9330189.12",15083525
"2021S05079330190.03","9330190.03",15086156
"2021S05079330190.04","9330190.04",15088787
"2021S05079330190.05","9330190.05",15091418
"2021S05079330190.06","9330190.06",15094049
"2021S05079330190.07","9330190.07",15096680
"2021S05079330191.03","9330191.03",15099311
"2021S05079330191.04","9330191.04",15101942
"2021S05079330191.05","9330191.05",15104573
"2021S05079330191.06","9330191.06",15107204
"2021S05079330191.07","9330191.07",15109835
"2021S05079330192.00","9330192.00",15112466
"2021S05079330200.01","9330200.01",15115097
"2021S05079330200.02","9330200.02",15117728
"2021S05079330201.00","9330201.00",15120359
"2021S05079330202.01","9330202.01",15122990
"2021S05079330202.02","9330202.02",15125621
"2021S05079330203.00","9330203.00",15128252
"2021S05079330204.01","9330204.01",15130883
"2021S05079330204.02","9330204.02",15133514
"2021S05079330205.01","9330205.01",15136145
"2021S05079330205.02","9330205.02",15138776
"2021S05079330206.00","9330206.00",15141407
"2021S05079330207.00","9330207.00",15144038
"2021S05079330208.00","9330208.00",15146669
"2021S05079330209.01","9330209.01",15149300
"2021S05079330209.02","9330209.02",15151931
"2021S05079330210.00","9330210.00",15154562
"2021S05079330220.00","9330220.00",15157193
"2021S05079330221.01","9330221.01",15159824
"2021S05079330221.03","9330221.03",15162455
"2021S05079330221.04","9330221.04",15165086
"2021S05079330222.01","9330222.01",15167717
"2021S05079330222.02","9330222.02",15170348
"2021S05079330223.01","9330223.01",15172979
"2021S05079330223.02","9330223.02",15175610
"2021S05079330224.01","9330224.01",15178241
"2021S05079330224.02","9330224.02",15180872
"2021S05079330225.01","9330225.01",15183503
"2021S05079330225.02","9330225.02",15186134
"2021S05079330226.02","9330226.02",15188765
"2021S05079330226.03","9330226.03",15191396
"2021S05079330226.04","9330226.04",15194027
"2021S05079330227.01","9330227.01",15196658
"2021S05079330227.02","9330227.02",15199289
"2021S05079330228.02","9330228.02",15201920
"2021S05079330228.03","9330228.03",15204551
"2021S05079330228.04","9330228.04",15207182
"2021S05079330229.00","9330229.00",15209813
"2021S05079330230.01","9330230.01",15212444
"2021S05079330230.02","9330230.02",15215075
"2021S05079330231.00","9330231.00",15217706
"2021S05079330232.00","9330232.00",15220337
"2021S05079330233.00","9330233.00",15222968
"2021S05079330234.00","9330234.00",15225599
"2021S05079330235.02","9330235.02",15228230
"2021S05079330235.03","9330235.03",15230861
"2021S05079330235.04","9330235.04",15233492
"2021S05079330236.00","9330236.00",15236123
"2021S05079330237.00","9330237.00",15238754
"2021S05079330238.01","9330238.01",15241385
"2021S05079330238.02","9330238.02",15244016
"2021S05079330239.01","9330239.01",15246647
"2021S05079330239.02","9330239.02",15249278
"2021S05079330240.01","9330240.01",15251909
"2021S05079330240.02","9330240.02",15254540
"2021S05079330241.00","9330241.00",15257171
"2021S05079330242.00","9330242.00",15259802
"2021S05079330243.01","9330243.01",15262433
"2021S05079330243.02","9330243.02",15265064
"2021S05079330250.01","9330250.01",15267695
"2021S05079330250.02","9330250.02",15270326
"2021S05079330251.01","9330251.01",15272957
"2021S05079330251.02","9330251.02",15275588
"2021S05079330260.04","9330260.04",15278219
"2021S05079330260.05","9330260.05",15280850
"2021S05079330260.06","9330260.06",15283481
"2021S05079330260.07","9330260.07",15286112
"2021S05079330260.08","9330260.08",15288743
"2021S05079330260.10","9330260.10",15291374
"2021S05079330260.11","9330260.11",15294005
"2021S05079330260.12","9330260.12",15296636
"2021S05079330270.00","9330270.00",15299267
"2021S05079330280.01","9330280.01",15301898
"2021S05079330280.02","9330280.02",15304529
"2021S05079330281.01","9330281.01",15307160
"2021S05079330281.02","9330281.02",15309791
"2021S05079330282.01","9330282.01",15312422
"2021S05079330282.02","9330282.02",15315053
"2021S05079330283.00","9330283.00",15317684
"2021S05079330284.01","9330284.01",15320315
"2021S05079330284.03","9330284.03",15322946
"2021S05079330284.04","9330284.04",15325577
"2021S05079330285.01","9330285.01",15328208
"2021S05079330285.02","9330285.02",15330839
"2021S05079330286.01","9330286.01",15333470
"2021S05079330286.02","9330286.02",15336101
"2021S05079330286.03","9330286.03",15338732
"2021S05079330287.06","9330287.06",15341363
"2021S05079330287.09","9330287.09",15343994
"2021S05079330287.10","9330287.10",15346625
"2021S05079330287.11","9330287.11",15349256
"2021S05079330287.12","9330287.12",15351887
"2021S05079330287.13","9330287.13",15354518
"2021S05079330287.14","9330287.14",15357149
"2021S05079330287.15","9330287.15",15359780
"2021S05079330287.16","9330287.16",15362411
"2021S05079330287.17","9330287.17",15365042
"2021S05079330287.18","9330287.18",15367673
"2021S05079330287.19","9330287.19",15370304
"2021S05079330287.20","9330287.20",15372935
"2021S05079330287.21","9330287.21",15375566
"2021S05079330287.22","9330287.22",15378197
"2021S05079330287.23","9330287.23",15380828
"2021S05079330290.04","9330290.04",15383459
"2021S05079330290.05","9330290.05",15386090
"2021S05079330290.06","9330290.06",15388721
"2021S05079330290.07","9330290.07",15391352
"2021S05079330290.08","9330290.08",15393983
"2021S05079330290.09","9330290.09",15396614
"2021S05079330291.01","9330291.01",15399245
"2021S05079330291.02","9330291.02",15401876
"2021S05079330292.01","9330292.01",15404507
"2021S05079330292.03","9330292.03",15407138
"2021S05079330292.04","9330292.04",15409769
"2021S05079330400.04","9330400.04",15412400
"2021S05079330400.05","9330400.05",15415031
"2021S05079330400.06","9330400.06",15417662
"2021S05079330400.08","9330400.08",15420293
"2021S05079330400.09","9330400.09",15422924
"2021S05079330401.01","9330401.01",15425555
"2021S05079330401.03","9330401.03",15428186
"2021S05079330401.04","9330401.04",15430817
"2021S05079330402.02","9330402.02",15433448
"2021S05079330402.03","9330402.03",15436079
"2021S05079330402.04","9330402.04",15438710
"2021S05079330403.01","9330403.01",15441341
"2021S05079330403.04","9330403.04",15443972
"2021S05079330403.05","9330403.05",15446603
"2021S05079330403.06","9330403.06",15449234
"2021S05079330403.07","9330403.07",15451865
"2021S05079330404.01","9330404.01",15454496
"2021S05079330404.02","9330404.02",15457127
"2021S05079330410.02","9330410.02",15459758
"2021S05079330410.04","9330410.04",15462389
"2021S05079330410.05","9330410.05",15465020
"2021S05079330410.06","9330410.06",15467651
"2021S05079330500.01","9330500.01",15470282
"2021S05079330500.02","9330500.02",15472913
"2021S05079330501.01","9330501.01",15475544
"2021S05079330501.02","9330501.02",15478175
"2021S05079330501.03","9330501.03",15480806
"2021S05079330502.01","9330502.01",15483437
"2021S05079330502.02","9330502.02",15486068
"2021S05079330502.03","9330502.03",15488699
"2021S05079330502.05","9330502.05",15491330
"2021S05079330502.06","9330502.06",15493961
"2021S05079330502.07","9330502.07",15496592
"2021S05079330503.01","9330503.01",15499223
"2021S05079330503.03","9330503.03",15501854
"2021S05079330503.06","9330503.06",15504485
"2021S05079330503.07","9330503.07",15507116
"2021S05079330503.08","9330503.08",15509747
"2021S05079330503.09","9330503.09",15512378
"2021S05079330504.03","9330504.03",15515009
"2021S05079330504.07","9330504.07",15517640
"2021S05079330504.08","9330504.08",15520271
"2021S05079330504.09","9330504.09",15522902
"2021S05079330504.10","9330504.10",15525533
"2021S05079330504.12","9330504.12",15528164
"2021S05079330504.13","9330504.13",15530795
"2021S05079330504.14","9330504.14",15533426
"2021S05079330504.15","9330504.15",15536057
"2021S05079330504.16","9330504.16",15538688
"2021S05079330504.17","9330504.17",15541319
"2021S05079330504.18","9330504.18",15543950
"2021S05079330504.19","9330504.19",15546581
"2021S05079330504.20","9330504.20",15549212
"2021S05079330505.01","9330505.01",15551843
"2021S05079330505.03","9330505.03",15554474
"2021S05079330505.04","9330505.04",15557105
"2021S05079330506.01","9330506.01",15559736
"2021S05079330506.02","9330506.02",15562367
"2021S0503935","Victoria",15564998
"2021S05079350001.00","9350001.00",15567629
"2021S05079350002.00","9350002.00",15570260
"2021S05079350003.01","9350003.01",15572891
"2021S05079350003.02","9350003.02",15575522
"2021S05079350004.00","9350004.00",15578153
"2021S05079350005.00","9350005.00",15580784
"2021S05079350006.00","9350006.00",15583415
"2021S05079350007.00","9350007.00",15586046
"2021S05079350008.00","9350008.00",15588677
"2021S05079350009.00","9350009.00",15591308
"2021S05079350010.01","9350010.01",15593939
"2021S05079350010.02","9350010.02",15596570
"2021S05079350010.03","9350010.03",15599201
"2021S05079350011.01","9350011.01",15601832
"2021S05079350011.02","9350011.02",15604463
"2021S05079350012.00","9350012.00",15607094
"2021S05079350013.01","9350013.01",15609725
"2021S05079350013.02","9350013.02",15612356
"2021S05079350014.01","9350014.01",15614987
"2021S05079350014.02","9350014.02",15617618
"2021S05079350100.00","9350100.00",15620249
"2021S05079350101.00","9350101.00",15622880
"2021S05079350102.00","9350102.00",15625511
"2021S05079350103.00","9350103.00",15628142
"2021S05079350104.00","9350104.00",15630773
"2021S05079350110.00","9350110.00",15633404
"2021S05079350111.01","9350111.01",15636035
"2021S05079350111.02","9350111.02",15638666
"2021S05079350120.00","9350120.00",15641297
"2021S05079350121.01","9350121.01",15643928
"2021S05079350121.02","9350121.02",15646559
"2021S05079350121.03","9350121.03",15649190
"2021S05079350121.04","9350121.04",15651821
"2021S05079350122.00","9350122.00",15654452
"2021S05079350123.01","9350123.01",15657083
"2021S05079350123.02","9350123.02",15659714
"2021S05079350124.00","9350124.00",15662345
